chr	start	end	fisher.p.value	tmr.ratio	nor.ratio	OR	CI_95_L	CI_95_H	cytoband	DM.band?	CpGi	DM.island?	closest.TSS	pos	dir	dist	overlapped.TSS	overlapped.pos	ovrl.dir	norm.700.reads.min	norm.700.reads.25q	norm.700.reads.med	norm.700.reads.75q	norm.700.reads.max
chr8	139509001	139509100	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	q24.23	FALSE	CpG: 94.chr8.139508795	TRUE	FAM135B	139509065	-	0	FAM135B	139509065	-	0	1	3	5	11
chr8	139509101	139509200	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	q24.23	FALSE	CpG: 94.chr8.139508795	TRUE	FAM135B	139509065	-	-35	FAM135B	139509065	-	0	1	3	8	11
chr8	139509201	139509300	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q24.23	FALSE	CpG: 94.chr8.139508795	TRUE	FAM135B	139509065	-	-135	FAM135B	139509065	-	0	1	2	6	10
chr8	139509301	139509400	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q24.23	FALSE	CpG: 94.chr8.139508795	TRUE	FAM135B	139509065	-	-235	FAM135B	139509065	-	0	0	3	5	11
chr8	140945601	140945700	5.5711206941835e-08	0.88	0.24	21.7495659600844	5.77024477315601	98.9330196690465	q24.3	FALSE	NA	NA	KCNK9	140715299	-	-230301	NA	NA	NA	1	9	15	19	56
chr8	140945701	140945800	8.91194636480806e-08	0.9	0.28	21.6813000005428	5.64304370910093	101.998586545682	q24.3	FALSE	NA	NA	KCNK9	140715299	-	-230401	NA	NA	NA	0	8	14	22	67
chr8	140945801	140945900	8.91194636480806e-08	0.9	0.28	21.6813000005428	5.64304370910093	101.998586545682	q24.3	FALSE	NA	NA	KCNK9	140715299	-	-230501	NA	NA	NA	3	10	17	25	67
chr8	140945901	140946000	4.65957020862008e-07	0.9	0.32	18.0416069083594	4.78539306982739	82.2417394999971	q24.3	FALSE	NA	NA	KCNK9	140715299	-	-230601	NA	NA	NA	3	9	17	25	63
chr8	140946001	140946100	3.07321847407899e-05	0.82	0.32	9.30810226237804	2.82735892350727	34.1080725041865	q24.3	FALSE	NA	NA	KCNK9	140715299	-	-230701	NA	NA	NA	3	9	18	27	55
chr8	142276101	142276200	6.12939981489607e-07	0.92	0.36	19.270010352067	4.830950952871	98.7688220070281	q24.3	FALSE	NA	NA	SLC45A4	142264225	-	-11875	NA	NA	NA	1	6	11	19	89
chr8	142276201	142276300	3.08261248851073e-06	0.94	0.44	18.8658547671875	4.29823587391132	120.517560637774	q24.3	FALSE	NA	NA	SLC45A4	142264225	-	-11975	NA	NA	NA	2	8	14	23	83
chr8	142276301	142276400	1.25790733945325e-05	0.94	0.48	16.1368076761931	3.66992405980829	102.533996535426	q24.3	FALSE	NA	NA	SLC45A4	142264225	-	-12075	NA	NA	NA	2	8	14	23	86
chr8	142276401	142276500	1.25790733945325e-05	0.94	0.48	16.1368076761931	3.66992405980829	102.533996535426	q24.3	FALSE	NA	NA	SLC45A4	142264225	-	-12175	NA	NA	NA	2	9	14	23	86
chr8	142276501	142276600	1.25790733945325e-05	0.94	0.48	16.1368076761931	3.66992405980829	102.533996535426	q24.3	FALSE	NA	NA	SLC45A4	142264225	-	-12275	NA	NA	NA	2	8	15	23	86
chr8	142528101	142528200	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q24.3	FALSE	NA	NA	MROH5	142517330	-	-10770	NA	NA	NA	0	1	4	12	26
chr8	142528201	142528300	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q24.3	FALSE	CpG: 101.chr8.142528185	TRUE	MROH5	142517330	-	-10870	NA	NA	NA	0	1	4	12	21
chr8	142528301	142528400	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q24.3	FALSE	CpG: 101.chr8.142528185	TRUE	MROH5	142517330	-	-10970	NA	NA	NA	0	1	3	11	21
chr8	142528401	142528500	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q24.3	FALSE	CpG: 101.chr8.142528185	TRUE	MROH5	142517330	-	-11070	NA	NA	NA	0	0	2	8	25
chr8	142528501	142528600	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q24.3	FALSE	CpG: 101.chr8.142528185	TRUE	MROH5	142517330	-	-11170	NA	NA	NA	0	0	2	5	27
chr8	142528601	142528700	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q24.3	FALSE	CpG: 101.chr8.142528185	TRUE	MROH5	142517330	-	-11270	NA	NA	NA	0	1	2	6	23
chr8	142528701	142528800	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	q24.3	FALSE	CpG: 101.chr8.142528185	TRUE	MROH5	142517330	-	-11370	NA	NA	NA	0	1	2	5	19
chr8	143545701	143545800	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q24.3	FALSE	CpG: 72.chr8.143545445	TRUE	BAI1	143545377	+	323	BAI1	143545377	+	0	0	3	5	19
chr8	143545801	143545900	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q24.3	FALSE	CpG: 72.chr8.143545445	TRUE	BAI1	143545377	+	423	BAI1	143545377	+	0	0	3	6	35
chr8	143545901	143546000	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	q24.3	FALSE	CpG: 72.chr8.143545445	TRUE	BAI1	143545377	+	523	BAI1	143545377	+	0	0	5	10	37
chr8	143546001	143546100	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	q24.3	FALSE	CpG: 72.chr8.143545445	TRUE	BAI1	143545377	+	623	BAI1	143545377	+	0	0	6	11	43
chr8	143546101	143546200	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q24.3	FALSE	NA	NA	BAI1	143545377	+	723	BAI1	143545377	+	0	0	7	10	37
chr8	143587201	143587300	1.44143425904024e-05	0.16	0.68	0.0935537152717224	0.0247194957207501	0.315043546702232	q24.3	FALSE	NA	NA	BAI1	143545377	+	41823	NA	NA	NA	2	14	21	30	70
chr8	143587301	143587400	1.44143425904024e-05	0.16	0.68	0.0935537152717224	0.0247194957207501	0.315043546702232	q24.3	FALSE	NA	NA	BAI1	143545377	+	41923	NA	NA	NA	2	13	21	27	65
chr8	143587401	143587500	1.44143425904024e-05	0.16	0.68	0.0935537152717224	0.0247194957207501	0.315043546702232	q24.3	FALSE	NA	NA	BAI1	143545377	+	42023	NA	NA	NA	3	12	21	27	65
chr8	143615601	143615700	1.14140201376417e-05	0.22	0.76	0.0928026496645963	0.023911853280246	0.312029533260646	q24.3	FALSE	NA	NA	BAI1	143545377	+	70223	NA	NA	NA	0	12	19	37	76
chr8	143762501	143762600	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q24.3	FALSE	NA	NA	PSCA	143751726	+	10774	NA	NA	NA	0	3	9	11	71
chr8	144327901	144328000	8.32566219344364e-06	0.56	0.04	29.3895276745645	4.14461948106342	1290.89682733225	q24.3	FALSE	NA	NA	ZFP41	144328991	+	-990	ZFP41	144328991	+	0	3	6	10	50
chr8	144328001	144328100	8.32566219344364e-06	0.56	0.04	29.3895276745645	4.14461948106342	1290.89682733225	q24.3	FALSE	NA	NA	ZFP41	144328991	+	-890	ZFP41	144328991	+	0	3	6	10	50
chr8	144328101	144328200	8.32566219344364e-06	0.56	0.04	29.3895276745645	4.14461948106342	1290.89682733225	q24.3	FALSE	NA	NA	ZFP41	144328991	+	-790	ZFP41	144328991	+	0	2	6	10	50
chr8	144328201	144328300	8.32566219344364e-06	0.56	0.04	29.3895276745645	4.14461948106342	1290.89682733225	q24.3	FALSE	CpG: 130.chr8.144328103	TRUE	ZFP41	144328991	+	-690	ZFP41	144328991	+	0	2	6	10	50
chr8	144328301	144328400	1.03720063146621e-05	0.54	0.04	27.1548788159106	3.83074108928244	1192.9052090041	q24.3	FALSE	CpG: 130.chr8.144328103	TRUE	ZFP41	144328991	+	-590	ZFP41	144328991	+	0	2	6	8	46
chr8	144328501	144328600	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q24.3	FALSE	CpG: 130.chr8.144328103	TRUE	ZFP41	144328991	+	-390	ZFP41	144328991	+	0	0	1	2	9
chr8	145105801	145105900	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q24.3	FALSE	CpG: 430.chr8.145103285	TRUE	OPLAH	145115584	-	9683	NA	NA	NA	0	0	1	4	20
chr8	145105901	145106000	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q24.3	FALSE	CpG: 430.chr8.145103285	TRUE	OPLAH	145115584	-	9583	NA	NA	NA	0	0	1	4	20
chr8	145106001	145106100	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q24.3	FALSE	CpG: 430.chr8.145103285	TRUE	OPLAH	145115584	-	9483	NA	NA	NA	0	0	2	4	19
chr8	145106101	145106200	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q24.3	FALSE	CpG: 430.chr8.145103285	TRUE	OPLAH	145115584	-	9383	NA	NA	NA	0	0	2	4	19
chr8	145106201	145106300	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q24.3	FALSE	CpG: 430.chr8.145103285	TRUE	OPLAH	145115584	-	9283	NA	NA	NA	0	0	2	4	19
chr8	145106301	145106400	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q24.3	FALSE	CpG: 430.chr8.145103285	TRUE	OPLAH	145115584	-	9183	NA	NA	NA	0	1	2	5	19
chr8	145106401	145106500	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q24.3	FALSE	CpG: 430.chr8.145103285	TRUE	OPLAH	145115584	-	9083	NA	NA	NA	0	1	1	4	16
chr8	145106501	145106600	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q24.3	FALSE	CpG: 430.chr8.145103285	TRUE	OPLAH	145115584	-	8983	NA	NA	NA	0	0	1	2	5
chr8	145240901	145241000	2.870886225708e-07	0.7	0.08	25.5244239476761	5.27156302771754	249.487039127439	q24.3	FALSE	NA	NA	MROH1	145202919	+	37981	NA	NA	NA	0	2	5	9	29
chr8	145808701	145808800	1.1625025591174e-06	0.72	0.12	17.9895765891304	4.42759164611227	108.827833387662	q24.3	FALSE	NA	NA	C8orf82	145754458	-	-54242	NA	NA	NA	1	11	14	22	77
chr8	145808801	145808900	1.33659856743224e-06	0.66	0.08	21.3541162734393	4.4471797896861	207.785415657971	q24.3	FALSE	NA	NA	C8orf82	145754458	-	-54342	NA	NA	NA	1	6	9	12	55
chr8	145809001	145809100	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q24.3	FALSE	NA	NA	C8orf82	145754458	-	-54542	NA	NA	NA	0	3	5	11	23
chr8	145900601	145900700	2.70587380689733e-07	0.64	0.04	40.6987348585587	5.70652746305788	1789.59913990139	q24.3	FALSE	NA	NA	ARHGAP39	145911194	-	10493	NA	NA	NA	0	4	5	14	75
chr8	145900701	145900800	1.46500746921636e-07	0.8	0.16	19.8536559124021	5.20979021271897	98.1874745022745	q24.3	FALSE	NA	NA	ARHGAP39	145911194	-	10393	NA	NA	NA	0	3	9	15	69
chr8	145900801	145900900	1.78712469867729e-06	0.82	0.24	13.7409354844388	3.96057764535308	55.4250132374921	q24.3	FALSE	NA	NA	ARHGAP39	145911194	-	10293	NA	NA	NA	1	4	12	17	71
chr8	145900901	145901000	1.83534102165731e-07	0.86	0.24	18.3359385734931	5.03738485303138	79.0966534122784	q24.3	FALSE	NA	NA	ARHGAP39	145911194	-	10193	NA	NA	NA	1	6	13	24	72
chr8	145901001	145901100	5.48090216605314e-07	0.84	0.24	15.7710722523592	4.44714902475663	65.4979420932774	q24.3	FALSE	NA	NA	ARHGAP39	145911194	-	10093	NA	NA	NA	1	6	12	23	72
chr8	145901101	145901200	5.48090216605314e-07	0.84	0.24	15.7710722523592	4.44714902475663	65.4979420932774	q24.3	FALSE	NA	NA	ARHGAP39	145911194	-	9993	NA	NA	NA	1	7	13	22	72
chr8	145901201	145901300	5.48090216605314e-07	0.84	0.24	15.7710722523592	4.44714902475663	65.4979420932774	q24.3	FALSE	NA	NA	ARHGAP39	145911194	-	9893	NA	NA	NA	1	6	13	18	56
chr8	145901301	145901400	1.37787311838289e-08	0.84	0.16	25.7688670829198	6.52555109591794	132.495383311765	q24.3	FALSE	NA	NA	ARHGAP39	145911194	-	9793	NA	NA	NA	1	5	12	16	40
chr8	145901401	145901500	2.00270503402807e-06	0.74	0.16	14.2944295152894	3.87695301825481	68.1015494171809	q24.3	FALSE	NA	NA	ARHGAP39	145911194	-	9693	NA	NA	NA	1	5	10	13	35
chr8	145901501	145901600	2.70587380689733e-07	0.64	0.04	40.6987348585587	5.70652746305788	1789.59913990139	q24.3	FALSE	NA	NA	ARHGAP39	145911194	-	9593	NA	NA	NA	0	3	6	12	23
chr8	145913001	145913100	1.25790733945325e-05	0.94	0.48	16.1368076761931	3.66992405980829	102.533996535426	q24.3	FALSE	NA	NA	ARHGAP39	145911194	-	-1806	ARHGAP39	145911194	-	1	8	23	41	98
chr8	145913101	145913200	1.25790733945325e-05	0.94	0.48	16.1368076761931	3.66992405980829	102.533996535426	q24.3	FALSE	NA	NA	ARHGAP39	145911194	-	-1906	ARHGAP39	145911194	-	1	7	17	28	73
chr8	145938301	145938400	2.60661470412861e-05	0.8	0.28	9.8832030138966	2.99052158282079	36.7558122847587	q24.3	FALSE	NA	NA	ARHGAP39	145911194	-	-27106	NA	NA	NA	0	5	9	17	38
chr8	145938401	145938500	1.44143425904024e-05	0.84	0.32	10.689046363317	3.1741643670142	40.453899678891	q24.3	FALSE	NA	NA	ARHGAP39	145911194	-	-27206	NA	NA	NA	1	6	12	20	65
chr8	145938501	145938600	2.687389561362e-05	0.88	0.4	10.5415048221281	2.99708453624607	42.4943085652884	q24.3	FALSE	CpG: 118.chr8.145938492	TRUE	ARHGAP39	145911194	-	-27306	NA	NA	NA	1	7	13	22	93
chr9	117601	117700	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	p24.3	TRUE	CpG: 124.chr9.116701	TRUE	FOXD4	118417	-	716	FOXD4	118417	-	0	0	0	1	25
chr9	117701	117800	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	p24.3	TRUE	CpG: 124.chr9.116701	TRUE	FOXD4	118417	-	616	FOXD4	118417	-	0	0	1	5	24
chr9	117801	117900	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	p24.3	TRUE	CpG: 124.chr9.116701	TRUE	FOXD4	118417	-	516	FOXD4	118417	-	0	1	2	6	35
chr9	117901	118000	1.84369231792933e-08	0.7	0.04	52.9295947844145	7.34845229446276	2333.76594494202	p24.3	TRUE	CpG: 124.chr9.116701	TRUE	FOXD4	118417	-	416	FOXD4	118417	-	0	1	4	8	37
chr9	118001	118100	9.51565919949972e-09	0.72	0.04	58.106937447902	8.0264300068734	2565.48449367881	p24.3	TRUE	CpG: 124.chr9.116701	TRUE	FOXD4	118417	-	316	FOXD4	118417	-	0	1	5	8	46
chr9	118101	118200	1.22651686533341e-09	0.76	0.04	70.8881388973918	9.66944701735788	3140.66464310385	p24.3	TRUE	NA	NA	FOXD4	118417	-	216	FOXD4	118417	-	0	2	6	12	68
chr9	118201	118300	2.15682564611619e-07	0.76	0.12	21.9893538550326	5.33009248017775	135.271243084994	p24.3	TRUE	NA	NA	FOXD4	118417	-	116	FOXD4	118417	-	0	4	10	18	68
chr9	118301	118400	1.1625025591174e-06	0.72	0.12	17.9895765891304	4.42759164611227	108.827833387662	p24.3	TRUE	NA	NA	FOXD4	118417	-	16	FOXD4	118417	-	0	4	10	18	85
chr9	842401	842500	1.33659856743224e-06	0.66	0.08	21.3541162734393	4.4471797896861	207.785415657971	p24.3	TRUE	CpG: 153.chr9.841374	TRUE	DMRT1	841690	+	710	DMRT1	841690	+	0	2	3	9	28
chr9	842501	842600	9.11547660734116e-08	0.72	0.08	28.0371401800466	5.75768426013574	274.851965904874	p24.3	TRUE	CpG: 153.chr9.841374	TRUE	DMRT1	841690	+	810	DMRT1	841690	+	1	3	5	11	29
chr9	842601	842700	1.34624438768348e-08	0.76	0.08	34.2514834804241	6.93285584276371	340.845143288203	p24.3	TRUE	CpG: 153.chr9.841374	TRUE	DMRT1	841690	+	910	DMRT1	841690	+	0	3	4	10	29
chr9	842701	842800	6.52435432340607e-09	0.78	0.08	38.1544038566439	7.65192537378411	382.833206150046	p24.3	TRUE	CpG: 153.chr9.841374	TRUE	DMRT1	841690	+	1010	DMRT1	841690	+	0	3	5	12	30
chr9	842801	842900	4.90291528434817e-10	0.82	0.08	48.3908791298453	9.46682171873007	494.778253957172	p24.3	TRUE	CpG: 153.chr9.841374	TRUE	DMRT1	841690	+	1110	DMRT1	841690	+	0	3	5	12	28
chr9	842901	843000	1.03229796051015e-10	0.8	0.04	88.4116797580988	11.8492400110969	3935.61800127029	p24.3	TRUE	CpG: 153.chr9.841374	TRUE	DMRT1	841690	+	1210	DMRT1	841690	+	0	3	6	11	33
chr9	843001	843100	3.10657442506465e-11	0.82	0.04	99.8679694024754	13.2212475876335	4458.66901990027	p24.3	TRUE	CpG: 153.chr9.841374	TRUE	DMRT1	841690	+	1310	DMRT1	841690	+	0	1	4	13	20
chr9	843101	843200	1.03229796051015e-10	0.8	0.04	88.4116797580988	11.8492400110969	3935.61800127029	p24.3	TRUE	CpG: 153.chr9.841374	TRUE	DMRT1	841690	+	1410	DMRT1	841690	+	0	1	3	7	17
chr9	843201	843300	3.52259778355903e-11	0.76	0	Inf	15.8789867362098	Inf	p24.3	TRUE	CpG: 153.chr9.841374	TRUE	DMRT1	841690	+	1510	DMRT1	841690	+	0	1	2	9	16
chr9	843301	843400	2.98264746692855e-10	0.72	0	Inf	13.1690445571671	Inf	p24.3	TRUE	NA	NA	DMRT1	841690	+	1610	DMRT1	841690	+	0	1	2	8	14
chr9	843401	843500	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	p24.3	TRUE	NA	NA	DMRT1	841690	+	1710	DMRT1	841690	+	0	1	2	7	15
chr9	843501	843600	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	p24.3	TRUE	NA	NA	DMRT1	841690	+	1810	DMRT1	841690	+	0	1	2	6	17
chr9	970001	970100	9.23594033830867e-06	0.9	0.4	12.8727494391529	3.48305255609295	56.7892921276751	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-6867	DMRT3	976968	+	1	5	13	17	35
chr9	970101	970200	7.69877787304246e-06	0.82	0.28	11.2140690002413	3.33387512025694	42.7942869806741	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-6767	DMRT3	976968	+	0	4	10	16	32
chr9	970201	970300	4.06861177225983e-07	0.82	0.2	17.2571876056791	4.75823210160273	75.8791283588952	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-6667	DMRT3	976968	+	0	6	9	14	26
chr9	970301	970400	9.453240449212e-12	0.88	0.08	75.3789325546819	13.8457307338459	828.848319427801	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-6567	DMRT3	976968	+	1	5	10	13	24
chr9	970401	970500	5.62621314306073e-11	0.92	0.16	54.1409063698094	11.6839034885156	344.496378038746	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-6467	DMRT3	976968	+	1	5	11	14	27
chr9	970501	970600	5.62621314306073e-11	0.92	0.16	54.1409063698094	11.6839034885156	344.496378038746	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-6367	DMRT3	976968	+	1	6	11	13	49
chr9	970601	970700	5.62621314306073e-11	0.92	0.16	54.1409063698094	11.6839034885156	344.496378038746	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-6267	DMRT3	976968	+	1	6	13	15	50
chr9	970701	970800	2.69306399965524e-11	0.9	0.12	59.1497167037901	12.3503565584779	417.946350846817	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-6167	DMRT3	976968	+	1	7	12	16	58
chr9	970801	970900	1.1820150429933e-10	0.88	0.12	48.871483710807	10.6179430083334	332.247127412258	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-6067	DMRT3	976968	+	0	7	12	16	56
chr9	970901	971000	1.1820150429933e-10	0.88	0.12	48.871483710807	10.6179430083334	332.247127412258	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-5967	DMRT3	976968	+	0	5	8	14	48
chr9	971001	971100	1.40007861031758e-14	0.88	0	Inf	32.0071259874135	Inf	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-5867	DMRT3	976968	+	0	5	8	14	46
chr9	971101	971200	4.50212191937307e-06	0.86	0.32	12.4555347781804	3.59543267628241	49.1290755569666	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-5767	DMRT3	976968	+	1	11	15	22	73
chr9	971201	971300	1.25790733945325e-05	0.94	0.48	16.1368076761931	3.66992405980829	102.533996535426	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-5667	DMRT3	976968	+	2	12	18	36	83
chr9	972401	972500	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-4467	DMRT3	976968	+	0	4	4	6	18
chr9	972501	972600	1.84369231792933e-08	0.7	0.04	52.9295947844145	7.34845229446276	2333.76594494202	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-4367	DMRT3	976968	+	0	4	5	8	26
chr9	972601	972700	1.34624438768348e-08	0.76	0.08	34.2514834804241	6.93285584276371	340.845143288203	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-4267	DMRT3	976968	+	0	3	7	16	33
chr9	972701	972800	1.61813388574137e-09	0.84	0.12	35.6661226417796	8.1697036020843	230.213567945481	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-4167	DMRT3	976968	+	1	4	7	16	34
chr9	972801	972900	9.68731887112519e-07	0.86	0.28	14.9885499141741	4.23971799129331	61.419489812239	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-4067	DMRT3	976968	+	1	5	10	16	34
chr9	972901	973000	4.58339679482033e-09	0.94	0.28	37.0543347536263	8.14427526832821	247.469339439338	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-3967	DMRT3	976968	+	1	6	11	17	36
chr9	973001	973100	4.58339679482033e-09	0.94	0.28	37.0543347536263	8.14427526832821	247.469339439338	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-3867	DMRT3	976968	+	1	6	12	18	48
chr9	973101	973200	8.91194636480806e-08	0.9	0.28	21.6813000005428	5.64304370910093	101.998586545682	p24.3	TRUE	CpG: 260.chr9.969529	TRUE	DMRT3	976968	+	-3767	DMRT3	976968	+	1	5	12	16	45
chr9	973201	973300	5.5711206941835e-08	0.88	0.24	21.7495659600844	5.77024477315601	98.9330196690465	p24.3	TRUE	NA	NA	DMRT3	976968	+	-3667	DMRT3	976968	+	1	5	11	15	63
chr9	973301	973400	1.83534102165731e-07	0.86	0.24	18.3359385734931	5.03738485303138	79.0966534122784	p24.3	TRUE	NA	NA	DMRT3	976968	+	-3567	DMRT3	976968	+	1	4	8	12	59
chr9	973401	973500	1.34624438768348e-08	0.76	0.08	34.2514834804241	6.93285584276371	340.845143288203	p24.3	TRUE	NA	NA	DMRT3	976968	+	-3467	DMRT3	976968	+	0	3	8	10	59
chr9	973501	973600	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	p24.3	TRUE	NA	NA	DMRT3	976968	+	-3367	DMRT3	976968	+	0	3	7	10	59
chr9	973601	973700	8.1706606386889e-07	0.62	0.04	37.4440610039254	5.26196598456985	1645.61659177298	p24.3	TRUE	NA	NA	DMRT3	976968	+	-3267	DMRT3	976968	+	0	3	6	9	57
chr9	974301	974400	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	p24.3	TRUE	NA	NA	DMRT3	976968	+	-2567	DMRT3	976968	+	0	1	4	8	36
chr9	974401	974500	1.04528056944565e-07	0.66	0.04	44.3183310391255	6.19806725629232	1950.14271495308	p24.3	TRUE	NA	NA	DMRT3	976968	+	-2467	DMRT3	976968	+	0	3	5	10	36
chr9	974501	974600	1.04528056944565e-07	0.66	0.04	44.3183310391255	6.19806725629232	1950.14271495308	p24.3	TRUE	NA	NA	DMRT3	976968	+	-2367	DMRT3	976968	+	0	4	7	11	47
chr9	974601	974700	5.02770317082281e-07	0.68	0.08	23.3140167745542	4.83692789772791	227.326234636191	p24.3	TRUE	NA	NA	DMRT3	976968	+	-2267	DMRT3	976968	+	0	3	6	12	47
chr9	974701	974800	5.02770317082281e-07	0.68	0.08	23.3140167745542	4.83692789772791	227.326234636191	p24.3	TRUE	NA	NA	DMRT3	976968	+	-2167	DMRT3	976968	+	0	3	8	12	18
chr9	974801	974900	5.02770317082281e-07	0.68	0.08	23.3140167745542	4.83692789772791	227.326234636191	p24.3	TRUE	NA	NA	DMRT3	976968	+	-2067	DMRT3	976968	+	0	3	7	13	19
chr9	974901	975000	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	p24.3	TRUE	NA	NA	DMRT3	976968	+	-1967	DMRT3	976968	+	0	2	7	11	70
chr9	975001	975100	1.34624438768348e-08	0.76	0.08	34.2514834804241	6.93285584276371	340.845143288203	p24.3	TRUE	NA	NA	DMRT3	976968	+	-1867	DMRT3	976968	+	0	3	9	16	69
chr9	975101	975200	6.52435432340607e-09	0.78	0.08	38.1544038566439	7.65192537378411	382.833206150046	p24.3	TRUE	NA	NA	DMRT3	976968	+	-1767	DMRT3	976968	+	0	3	8	14	69
chr9	975201	975300	2.71240029334045e-09	0.74	0.04	64.0342914326563	8.79652756477136	2831.69390280092	p24.3	TRUE	NA	NA	DMRT3	976968	+	-1667	DMRT3	976968	+	0	5	7	12	73
chr9	975301	975400	1.84369231792933e-08	0.7	0.04	52.9295947844145	7.34845229446276	2333.76594494202	p24.3	TRUE	NA	NA	DMRT3	976968	+	-1567	DMRT3	976968	+	0	5	7	12	62
chr9	975401	975500	1.84369231792933e-08	0.7	0.04	52.9295947844145	7.34845229446276	2333.76594494202	p24.3	TRUE	NA	NA	DMRT3	976968	+	-1467	DMRT3	976968	+	0	5	7	12	62
chr9	975501	975600	8.1706606386889e-07	0.62	0.04	37.4440610039254	5.26196598456985	1645.61659177298	p24.3	TRUE	NA	NA	DMRT3	976968	+	-1367	DMRT3	976968	+	0	4	6	12	62
chr9	1042001	1042100	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	p24.3	TRUE	NA	NA	DMRT2	1050346	+	-8245	NA	NA	NA	0	1	3	5	10
chr9	1042101	1042200	2.71240029334045e-09	0.74	0.04	64.0342914326563	8.79652756477136	2831.69390280092	p24.3	TRUE	NA	NA	DMRT2	1050346	+	-8145	NA	NA	NA	0	2	5	8	19
chr9	1042201	1042300	4.90291528434817e-10	0.82	0.08	48.3908791298453	9.46682171873007	494.778253957172	p24.3	TRUE	NA	NA	DMRT2	1050346	+	-8045	NA	NA	NA	0	4	6	10	27
chr9	1042301	1042400	3.88355353403929e-11	0.86	0.08	64.0101891823486	12.0659412433866	667.703773471697	p24.3	TRUE	NA	NA	DMRT2	1050346	+	-7945	NA	NA	NA	0	3	8	11	30
